STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,PPT_Inches
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/16/2015,,,,0,0,0,66,35,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/17/2015,,,,0,0,0,72,44,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/18/2015,,,,0,0,0,77,39,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/19/2015,,,,0,0,0,64,47,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/20/2015,,,,0.61,0,0,77,39,41,0.61
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/21/2015,,,,0.22,0,0,42,34,35,0.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/22/2015,,,,0.1,0,0,42,30,32,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/23/2015,,,,0,0,0,43,25,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/24/2015,,,,0,0,0,52,27,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/25/2015,,,,0,0,0,59,36,44,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/26/2015,,,,0,0,0,55,29,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/27/2015,,,,0,0,0,62,27,44,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/28/2015,,,,0,0,0,67,31,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/29/2015,,,,0,0,0,67,31,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/30/2015,,,,0,0,0,66,31,42,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/1/2015,,,,0,0,0,63,37,53,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/2/2015,,,,0,0,0,79,53,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/3/2015,,,,0,0,0,79,52,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/4/2015,,,,0.5,0,0,80,51,58,0.5
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/5/2015,,,,0,0,0,72,49,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/6/2015,,,,0.07,0,0,64,49,52,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/7/2015,,,,0,0,0,73,51,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/8/2015,,,,0.13,0,0,82,62,66,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/9/2015,,,,0,0,0,73,51,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/10/2015,,,,0,0,0,66,43,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/11/2015,,,,0.03,0,0,63,43,53,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/12/2015,,,,0.07,0,0,67,43,44,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/13/2015,,,,0.01,0,0,52,29,41,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/14/2015,,,,0,0,0,61,41,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/15/2015,,,,0.17,0,0,62,47,54,0.17
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/16/2015,,,,0,0,0,69,54,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/17/2015,,,,0,0,0,79,63,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/18/2015,,,,0.08,0,0,79,52,52,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/19/2015,,,,0,0,0,58,37,40,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/20/2015,,,,0,0,0,53,30,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/21/2015,,,,0,0,0,58,36,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/22/2015,,,,0,0,0,74,36,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/23/2015,,,,0,0,0,72,45,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/24/2015,,,,0,0,0,80,54,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/25/2015,,,,1.15,0,0,66,54,60,1.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/26/2015,,,,0.2,0,0,78,60,60,0.2
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/27/2015,,,,0.95,0,0,80,56,59,0.95
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/28/2015,,,,0.08,0,0,77,56,69,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/29/2015,,,,0.11,0,0,83,61,63,0.11
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/30/2015,,,,1.6,0,0,81,45,60,1.6
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/31/2015,,,,0.45,0,0,65,37,45,0.45
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/1/2015,,,,0,0,0,61,38,49,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/2/2015,,,,0,0,0,65,39,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/3/2015,,,,0,0,0,72,52,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/4/2015,,,,0.07,0,0,75,61,64,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/5/2015,,,,0,0,0,73,58,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/6/2015,,,,0,0,0,70,47,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/7/2015,,,,0.22,0,0,74,60,60,0.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/8/2015,,,,0.45,0,0,81,47,65,0.45
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/9/2015,,,,0.23,0,0,78,55,63,0.23
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/10/2015,,,,0,0,0,87,63,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/11/2015,,,,0,0,0,78,56,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/12/2015,,,,1.22,0,0,64,55,56,1.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/13/2015,,,,0,0,0,71,56,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/14/2015,,,,0.07,0,0,68,60,60,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/15/2015,,,,0,0,0,80,56,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/16/2015,,,,0,0,0,,,,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/17/2015,,,,0,0,0,79,50,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/18/2015,,,,0,0,0,78,61,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/19/2015,,,,0.03,0,0,78,50,58,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/20/2015,,,,0,0,0,73,53,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/21/2015,,,,0.07,0,0,74,59,60,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/22/2015,,,,0,0,0,82,50,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/23/2015,,,,1.1,0,0,82,55,62,1.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/24/2015,,,,0,0,0,76,53,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/25/2015,,,,0,0,0,80,61,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/26/2015,,,,0.3,0,0,80,57,63,0.3
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/27/2015,,,,0.05,0,0,74,54,64,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/28/2015,,,,0,0,0,78,55,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/29/2015,,,,0.33,0,0,80,54,63,0.33
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/30/2015,,,,0.13,0,0,78,55,62,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/1/2015,,,,0,0,0,73,44,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/2/2015,,,,0,0,0,70,49,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/3/2015,,,,0,0,0,72,48,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/4/2015,,,,0,0,0,77,57,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/5/2015,,,,0,0,0,82,61,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/6/2015,,,,0,0,0,83,48,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/7/2015,,,,0.08,0,0,81,54,56,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/8/2015,,,,0,0,0,70,49,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/9/2015,,,,0,0,0,73,49,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/10/2015,,,,0,0,0,80,56,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/11/2015,,,,0,0,0,84,59,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/12/2015,,,,0,0,0,80,60,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/13/2015,,,,0.76,0,0,85,63,68,0.76
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/14/2015,,,,0,0,0,86,66,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/15/2015,,,,0,0,0,75,46,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/16/2015,,,,0,0,0,80,53,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/17/2015,,,,0.15,0,0,72,62,71,0.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/18/2015,,,,0.8,0,0,88,65,72,0.8
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/19/2015,,,,0,0,0,88,63,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/20/2015,,,,0,0,0,88,61,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/21/2015,,,,0.02,0,0,81,53,63,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/22/2015,,,,0,0,0,78,56,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/23/2015,,,,0,0,0,82,58,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/24/2015,,,,0,0,0,85,61,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/25/2015,,,,0,0,0,81,64,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/26/2015,,,,0,0,0,86,61,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/27/2015,,,,0,0,0,85,56,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/28/2015,,,,0,0,0,88,65,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/29/2015,,,,0,0,0,84,69,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/30/2015,,,,0,0,0,85,61,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/31/2015,,,,0,0,0,86,60,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/1/2015,,,,0,0,0,86,59,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/2/2015,,,,0,0,0,84,53,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/3/2015,,,,0,0,0,92,53,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/4/2015,,,,0,0,0,80,52,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/5/2015,,,,0,0,0,78,56,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/6/2015,,,,0,0,0,81,58,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/7/2015,,,,0,0,0,81,63,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/8/2015,,,,0.93,0,0,75,61,68,0.93
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/9/2015,,,,0,0,0,73,61,68,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/10/2015,,,,0.16,0,0,83,61,68,0.16
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/11/2015,,,,0,0,0,81,55,68,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/12/2015,,,,0,0,0,79,51,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/13/2015,,,,0,0,0,83,64,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/14/2015,,,,0,0,0,85,68,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/15/2015,,,,0,0,0,92,62,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/16/2015,,,,0,0,0,91,68,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/17/2015,,,,0,0,0,92,67,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/18/2015,,,,0.03,0,0,92,62,67,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/19/2015,,,,0.76,0,0,76,64,67,0.76
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/20/2015,,,,0.09,0,0,68,55,56,0.09
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/21/2015,,,,0.03,0,0,66,49,61,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/22/2015,,,,0,0,0,81,59,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/23/2015,,,,0.23,0,0,70,57,60,0.23
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/24/2015,,,,0,0,0,65,52,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/25/2015,,,,0,0,0,62,53,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/26/2015,,,,0,0,0,59,54,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/27/2015,,,,0,0,0,73,48,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/28/2015,,,,0,0,0,76,57,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/29/2015,,,,0.91,0,0,66,56,60,0.91
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/30/2015,,,,0,0,0,68,52,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/31/2015,,,,0,0,0,76,58,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/1/2015,,,,0,0,0,80,52,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/2/2015,,,,0,0,0,88,60,74,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/3/2015,,,,0.01,0,0,87,66,68,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/4/2015,,,,0,0,0,81,62,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/5/2015,,,,0,0,0,80,63,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/6/2015,,,,0,0,0,86,69,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/7/2015,,,,0.75,0,0,91,67,70,0.75
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/8/2015,,,,1.15,0,0,91,63,69,1.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/9/2015,,,,1.25,0,0,76,49,57,1.25
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/10/2015,,,,0.25,0,0,77,57,62,0.25
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/11/2015,,,,0.01,0,0,71,47,51,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/12/2015,,,,0,0,0,61,40,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/13/2015,,,,0,0,0,65,41,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/14/2015,,,,0,0,0,71,40,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/15/2015,,,,0,0,0,77,57,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/16/2015,,,,0.05,0,0,84,62,64,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/17/2015,,,,0,0,0,83,63,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/18/2015,,,,0.63,0,0,79,61,61,0.63
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/19/2015,,,,0.48,0,0,72,48,60,0.48
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/20/2015,,,,0,0,0,69,44,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/21/2015,,,,0,0,0,72,44,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/22/2015,,,,0,0,0,73,53,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/23/2015,,,,0,0,0,77,58,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/24/2015,,,,0,0,0,76,57,58,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/25/2015,,,,0,0,0,75,58,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/26/2015,,,,0,0,0,76,58,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/27/2015,,,,0,0,0,75,54,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/28/2015,,,,0,0,0,76,58,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/29/2015,,,,0.2,0,0,82,53,53,0.2
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/30/2015,,,,0,0,0,63,33,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/1/2015,,,,0,0,0,61,38,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/2/2015,,,,0,0,0,62,33,42,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/3/2015,,,,0,0,0,60,41,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/4/2015,,,,0,0,0,56,41,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/5/2015,,,,0,0,0,58,45,46,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/6/2015,,,,0,0,0,60,41,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/7/2015,,,,0,0,0,69,42,46,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/8/2015,,,,0,0,0,63,46,49,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/9/2015,,,,1,0,0,70,49,49,1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/10/2015,,,,0,0,0,60,36,53,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/11/2015,,,,0,0,0,64,53,53,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/12/2015,,,,0,0,0,80,36,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/13/2015,,,,0.08,0,0,68,46,47,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/14/2015,,,,0.01,0,0,52,32,46,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/15/2015,,,,0,0,0,65,40,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/16/2015,,,,0,0,0,61,34,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/17/2015,,,,0,0,0,46,25,32,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/18/2015,,,,0,0,0,49,24,32,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/19/2015,,,,0,0,0,54,24,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/20/2015,,,,0,0,0,71,50,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/21/2015,,,,0,0,0,71,49,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/22/2015,,,,0,0,0,71,34,38,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/23/2015,,,,0,0,0,62,38,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/24/2015,,,,0.38,0,0,54,41,45,0.38
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/25/2015,,,,0.42,0,0,60,32,45,0.42
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/26/2015,,,,0.04,0,0,58,40,45,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/27/2015,,,,0,0,0,57,44,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/28/2015,,,,0.8,0,0,59,35,45,0.8
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/29/2015,,,,0.37,0,0,60,32,37,0.37
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/30/2015,,,,0.02,0,0,45,37,42,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/31/2015,,,,0.08,0,0,46,41,45,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/1/2015,,,,0.32,0,0,48,43,45,0.32
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/2/2015,,,,0,0,0,58,38,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/3/2015,,,,0,0,0,68,42,52,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/4/2015,,,,0,0,0,72,49,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/5/2015,,,,0,0,0,69,51,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/6/2015,,,,,0,0,68,37,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/7/2015,,,,,0,0,57,28,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/8/2015,,,,,0,0,46,28,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/9/2015,4,0.39,,,0,0,58,28,39,0.39
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/10/2015,,,,0,0,0,56,27,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/11/2015,,,,0,0,0,53,36,44,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/12/2015,,,,0.38,0,0,56,44,48,0.38
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/13/2015,,,,0.02,0,0,48,35,35,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/14/2015,,,,0,0,0,40,24,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/15/2015,,,,0,0,0,53,35,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/16/2015,,,,0,0,0,62,34,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/17/2015,,,,0.06,0,0,57,47,49,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/18/2015,,,,0.72,0,0,58,48,57,0.72
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/19/2015,,,,0.19,0,0,58,33,34,0.19
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/20/2015,,,,0,0,0,36,28,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/21/2015,,,,0,0,0,34,16,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/22/2015,,,,0,0,0,30,13,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/23/2015,,,,0,0,0,34,13,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/24/2015,,,,0,0,0,43,24,32,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/25/2015,,,,0,0,0,43,32,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/26/2015,,,,0.01,0,0,44,34,34,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/27/2015,,,,0.5,0,0,48,23,23,0.5
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/28/2015,,,,0,0,0,34,13,14,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/29/2015,,,,0,0,0,32,14,14,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/30/2015,,,,0,0,0,48,13,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/1/2015,,,,0.3,0,0,38,33,38,0.3
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/2/2015,,,,0.03,0,0,39,25,26,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/3/2015,,,,0,0,0,34,26,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/4/2015,,,,0,0,0,41,26,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/5/2015,,,,0,0,0,51,30,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/6/2015,,,,0,0,0,48,28,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/7/2015,,,,0,0,0,38,28,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/8/2015,,,,0,0,0,39,34,37,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/9/2015,,,,0,0,0,44,36,38,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/10/2015,,,,0,0,0,44,31,42,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/11/2015,,,,0.1,0,0,55,38,38,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/12/2015,,,,0,0,0,43,37,40,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/13/2015,,,,,0,0,43,40,40,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/14/2015,2,3.38,,,0,0,55,36,45,3.38
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/15/2015,,,,0.33,0,0,49,31,32,0.33
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/16/2015,,,,0.03,0,0,40,32,40,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/17/2015,,,,0,0,0,47,26,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/18/2015,,,,0,0,0,31,19,20,0
